data_lotu,linia_lotnicza,kierunek,czy_odwolany,opoznienie_surowe,opoznienie_minuty,godzina_planowana,dzien_tygodnia_num,dzien_tygodnia,czy_weekend,pora_dnia,miesiac,numer_tygodnia,kod_kierunku,dystans_km,kategoria_opoznienia,czy_opozniony,czy_anomalia
2026-04-13,LO,WARSZAWA (WAW),0,9.0,9.0,5,0,Poniedziałek,0,Rano,4,16,WAW,246.39377510861104,1-15,0.0,0
2026-04-13,LO,WARSZAWA (WAW),0,18.0,18.0,18,0,Poniedziałek,0,Wieczór,4,16,WAW,246.39377510861104,15-30,1.0,0
2026-04-13,FR,SHANNON (SNN),0,6.0,6.0,18,0,Poniedziałek,0,Wieczór,4,16,SNN,1999.6794227155888,1-15,0.0,0
2026-04-13,W6,STAVANGER (SVG),0,6.0,6.0,18,0,Poniedziałek,0,Wieczór,4,16,SVG,1333.6237284378722,1-15,0.0,0
2026-04-13,KL,AMSTERDAM (AMS),0,17.0,17.0,17,0,Poniedziałek,0,Wieczór,4,16,AMS,1073.5947322197849,15-30,1.0,0
2026-04-13,FR,LOURDES (LDE),0,14.0,14.0,17,0,Poniedziałek,0,Wieczór,4,16,LDE,1687.7141777854267,1-15,0.0,0
2026-04-13,SN,BRUKSELA (BRU),0,10.0,10.0,17,0,Poniedziałek,0,Wieczór,4,16,BRU,1099.5204061213044,1-15,0.0,0
2026-04-13,LO,PARYŻ ORLY (ORY),0,13.0,13.0,17,0,Poniedziałek,0,Wieczór,4,16,ORY,1266.9061760707411,1-15,0.0,0
2026-04-13,FR,MEDIOLAN MALPENSA (MXP),0,6.0,6.0,17,0,Poniedziałek,0,Wieczór,4,16,MXP,960.40051772024,1-15,0.0,0
2026-04-13,LO,OLSZTYN-MAZURY (SZY),0,15.0,15.0,17,0,Poniedziałek,0,Wieczór,4,16,SZY,386.74112284770916,1-15,0.0,0
2026-04-13,FR,MALTA (MLA),0,5.0,5.0,17,0,Poniedziałek,0,Wieczór,4,16,MLA,1638.0453564089569,1-15,0.0,0
2026-04-13,FR,RZYM CIAMPINO (CIA),0,1.0,1.0,16,0,Poniedziałek,0,Popołudnie,4,16,CIA,1074.2313509393512,1-15,0.0,0
2026-04-13,EN,MONACHIUM (MUC),0,6.0,6.0,16,0,Poniedziałek,0,Popołudnie,4,16,MUC,611.4215436224677,1-15,0.0,0
2026-04-13,W6,BARCELONA (BCN),0,14.0,14.0,16,0,Poniedziałek,0,Popołudnie,4,16,BCN,1679.8430183326768,1-15,0.0,0
2026-04-13,FR,MADRYT (MAD),0,17.0,17.0,16,0,Poniedziałek,0,Popołudnie,4,16,MAD,2101.939171633866,15-30,1.0,0
2026-04-13,EJU,PARYŻ (CDG),0,5.0,5.0,16,0,Poniedziałek,0,Popołudnie,4,16,CDG,1246.288717455181,1-15,0.0,0
2026-04-13,FR,TIRANA (TIA),0,25.0,25.0,16,0,Poniedziałek,0,Popołudnie,4,16,TIA,963.2944286654487,15-30,1.0,0
2026-04-13,FR,ALICANTE (ALC),0,12.0,12.0,16,0,Poniedziałek,0,Popołudnie,4,16,ALC,2074.303834644519,1-15,0.0,0
2026-04-13,FR,RYGA (RIX),0,21.0,21.0,13,0,Poniedziałek,0,Popołudnie,4,16,RIX,809.6423786357345,15-30,1.0,0
2026-04-13,D8,KOPENHAGA (CPH),0,11.0,11.0,14,0,Poniedziałek,0,Popołudnie,4,16,CPH,779.3529958273875,1-15,0.0,0
2026-04-13,KL,AMSTERDAM (AMS),0,24.0,24.0,14,0,Poniedziałek,0,Popołudnie,4,16,AMS,1073.5947322197849,15-30,1.0,0
2026-04-13,EJU,AMSTERDAM (AMS),0,33.0,33.0,14,0,Poniedziałek,0,Popołudnie,4,16,AMS,1073.5947322197849,30-60,1.0,0
2026-04-13,FR,PARYŻ BEAUVAIS (BVA),0,5.0,5.0,14,0,Poniedziałek,0,Popołudnie,4,16,BVA,1268.1597380523867,1-15,0.0,0
2026-04-13,OS,WIEDEŃ (VIE),0,14.0,14.0,14,0,Poniedziałek,0,Popołudnie,4,16,VIE,320.3525554399649,1-15,0.0,0
2026-04-13,W6,NICEA (NCE),0,4.0,4.0,18,0,Poniedziałek,0,Wieczór,4,16,NCE,1190.098075032169,1-15,0.0,0
2026-04-13,FR,BARCELONA (BCN),0,68.0,68.0,14,0,Poniedziałek,0,Popołudnie,4,16,BCN,1679.8430183326768,60+,1.0,1
2026-04-13,FR,PODGORICA (TGD),0,1.0,1.0,15,0,Poniedziałek,0,Popołudnie,4,16,TGD,859.2082385522584,1-15,0.0,0
2026-04-13,LO,MADRYT (MAD),0,10.0,10.0,15,0,Poniedziałek,0,Popołudnie,4,16,MAD,2101.939171633866,1-15,0.0,0
2026-04-13,FR,ANKONA (AOI),0,10.0,10.0,15,0,Poniedziałek,0,Popołudnie,4,16,AOI,868.062118847813,1-15,0.0,0
2026-04-13,W6,MALAGA (AGP),0,18.0,18.0,15,0,Poniedziałek,0,Popołudnie,4,16,AGP,2445.6268415407594,15-30,1.0,0
2026-04-13,FR,EINDHOVEN (EIN),0,11.0,11.0,15,0,Poniedziałek,0,Popołudnie,4,16,EIN,1023.2182768651834,1-15,0.0,0
2026-04-13,PC,ANKARA (ESB),0,12.0,12.0,15,0,Poniedziałek,0,Popołudnie,4,16,ESB,1511.856540323708,1-15,0.0,0
2026-04-13,LO,WARSZAWA (WAW),0,43.0,43.0,14,0,Poniedziałek,0,Popołudnie,4,16,WAW,246.39377510861104,30-60,1.0,1
2026-04-13,W6,RZYM FIUMICINO (FCO),0,3.0,3.0,18,0,Poniedziałek,0,Wieczór,4,16,FCO,1087.6267998925719,1-15,0.0,0
2026-04-13,W6,MEDIOLAN MALPENSA (MXP),0,7.0,7.0,18,0,Poniedziałek,0,Wieczór,4,16,MXP,960.40051772024,1-15,0.0,0
2026-04-13,FR,BARCELONA GIRONA (GRO),0,5.0,5.0,18,0,Poniedziałek,0,Wieczór,4,16,GRO,1592.971112826805,1-15,0.0,0
2026-04-13,LS,NEWCASTLE (NCL),0,11.0,11.0,21,0,Poniedziałek,0,Wieczór,4,16,NCL,1545.4588560817822,1-15,0.0,0
2026-04-13,FR,LONDYN STANSTED (STN),0,106.0,106.0,21,0,Poniedziałek,0,Wieczór,4,16,STN,1378.9741933004998,60+,1.0,1
2026-04-13,DY,OSLO GARDERMOEN (OSL),0,17.0,17.0,21,0,Poniedziałek,0,Wieczór,4,16,OSL,1250.5819929053741,15-30,1.0,0
2026-04-13,LO,WARSZAWA (WAW),0,4.0,4.0,21,0,Poniedziałek,0,Wieczór,4,16,WAW,246.39377510861104,1-15,0.0,0
2026-04-13,FR,TRIEST (TRS),0,-5.0,0.0,21,0,Poniedziałek,0,Wieczór,4,16,TRS,666.1529048931181,Wcześniej/punkt.,0.0,0
2026-04-13,EZY,MANCHESTER (MAN),0,26.0,26.0,21,0,Poniedziałek,0,Wieczór,4,16,MAN,1555.9752918800789,15-30,1.0,0
2026-04-13,FR,BRUKSELA CHARLEROI (CRL),0,9.0,9.0,20,0,Poniedziałek,0,Wieczór,4,16,CRL,1103.004831181084,1-15,0.0,0
2026-04-13,FR,EAST MIDLANDS (EMA),0,36.0,36.0,21,0,Poniedziałek,0,Wieczór,4,16,EMA,1488.8328800347679,30-60,1.0,0
2026-04-13,EZY,LONDYN GATWICK (LGW),0,14.0,14.0,22,0,Poniedziałek,0,Noc,4,16,LGW,1410.070820566302,1-15,0.0,0
2026-04-13,FR,CATANIA (CTA),0,8.0,8.0,22,0,Poniedziałek,0,Noc,4,16,CTA,1451.7806769489432,1-15,0.0,0
2026-04-13,FR,BARCELONA (BCN),0,2.0,2.0,22,0,Poniedziałek,0,Noc,4,16,BCN,1679.8430183326768,1-15,0.0,0
2026-04-13,FR,KOPENHAGA (CPH),0,2.0,2.0,22,0,Poniedziałek,0,Noc,4,16,CPH,779.3529958273875,1-15,0.0,0
2026-04-13,FR,BRISTOL (BRS),0,2.0,2.0,23,0,Poniedziałek,0,Noc,4,16,BRS,1584.2388838998604,1-15,0.0,0
2026-04-13,FR,MANCHESTER (MAN),0,115.0,115.0,23,0,Poniedziałek,0,Noc,4,16,MAN,1555.9752918800789,60+,1.0,1
2026-04-13,FR,SALONIKI (SKG),0,1.0,1.0,21,0,Poniedziałek,0,Wieczór,4,16,SKG,1091.3542243206532,1-15,0.0,0
2026-04-13,W6,BAZYLEA (BSL),0,19.0,19.0,13,0,Poniedziałek,0,Popołudnie,4,16,BSL,937.4202890145249,15-30,1.0,0
2026-04-13,LS,MANCHESTER (MAN),0,17.0,17.0,20,0,Poniedziałek,0,Wieczór,4,16,MAN,1555.9752918800789,15-30,1.0,0
2026-04-13,FR,BARI (BRI),0,34.0,34.0,20,0,Poniedziałek,0,Wieczór,4,16,BRI,1021.1779107149846,30-60,1.0,0
2026-04-13,KL,AMSTERDAM (AMS),0,9.0,9.0,19,0,Poniedziałek,0,Wieczór,4,16,AMS,1073.5947322197849,1-15,0.0,0
2026-04-13,FR,LONDYN STANSTED (STN),0,8.0,8.0,19,0,Poniedziałek,0,Wieczór,4,16,STN,1378.9741933004998,1-15,0.0,0
2026-04-13,LH,FRANKFURT (FRA),1,,,19,0,Poniedziałek,0,Wieczór,4,16,FRA,801.8875237840285,,,0
2026-04-13,FR,NEWCASTLE (NCL),0,4.0,4.0,19,0,Poniedziałek,0,Wieczór,4,16,NCL,1545.4588560817822,1-15,0.0,0
2026-04-13,LX,ZURYCH (ZRH),0,20.0,20.0,19,0,Poniedziałek,0,Wieczór,4,16,ZRH,872.1275758768994,15-30,1.0,0
2026-04-13,FR,SZTOKHOLM ARLANDA (ARN),0,8.0,8.0,20,0,Poniedziałek,0,Wieczór,4,16,ARN,1071.1699864566585,1-15,0.0,0
2026-04-13,LS,BIRMINGHAM (BHX),0,15.0,15.0,20,0,Poniedziałek,0,Wieczór,4,16,BHX,1515.3750662973807,1-15,0.0,0
2026-04-13,FR,LAMEZIA TERME (SUF),0,16.0,16.0,20,0,Poniedziałek,0,Wieczór,4,16,SUF,1273.2973843489622,15-30,1.0,0
2026-04-13,FR,TULUZA (TLS),0,244.0,244.0,20,0,Poniedziałek,0,Wieczór,4,16,TLS,1567.8585347597907,60+,1.0,1
2026-04-13,LS,GLASGOW (GLA),0,53.0,53.0,20,0,Poniedziałek,0,Wieczór,4,16,GLA,1733.6639356441615,30-60,1.0,1
2026-04-13,TK,STAMBUŁ (IST),0,9.0,9.0,20,0,Poniedziałek,0,Wieczór,4,16,IST,1199.5463264633931,1-15,0.0,0
2026-04-13,FR,KORFU (CFU),0,8.0,8.0,20,0,Poniedziałek,0,Wieczór,4,16,CFU,1164.898307583771,1-15,0.0,0
2026-04-13,LS,LEEDS BRADFORD (LBA),0,13.0,13.0,20,0,Poniedziałek,0,Wieczór,4,16,LBA,1521.583872078468,1-15,0.0,0
2026-04-13,EZS,BAZYLEA (BSL),0,-6.0,0.0,20,0,Poniedziałek,0,Wieczór,4,16,BSL,937.4202890145249,Wcześniej/punkt.,0.0,0
2026-04-13,FR,DUBROWNIK (DBV),0,7.0,7.0,20,0,Poniedziałek,0,Wieczór,4,16,DBV,843.8007061811858,1-15,0.0,0
2026-04-13,LO,NOWY JORK - NEWARK (EWR),0,36.0,36.0,13,0,Poniedziałek,0,Popołudnie,4,16,EWR,6915.655330642347,30-60,1.0,0
2026-04-13,FR,GLASGOW (GLA),0,8.0,8.0,16,0,Poniedziałek,0,Popołudnie,4,16,GLA,1733.6639356441615,1-15,0.0,0
2026-04-13,FR,GDAŃSK (GDN),0,8.0,8.0,13,0,Poniedziałek,0,Popołudnie,4,16,GDN,486.4651158575933,1-15,0.0,0
2026-04-13,FR,EDYNBURG (EDI),0,5.0,5.0,7,0,Poniedziałek,0,Rano,4,16,EDI,1670.9916085551706,1-15,0.0,0
2026-04-13,FR,CASTELLON (CDT),0,4.0,4.0,7,0,Poniedziałek,0,Rano,4,16,CDT,1885.9810105228878,1-15,0.0,0
2026-04-13,XQ,ANTALIA (AYT),0,10.0,10.0,7,0,Poniedziałek,0,Rano,4,16,AYT,1709.730656930021,1-15,0.0,0
2026-04-13,FR,GÖTEBORG LANDVETTER (GOT),0,7.0,7.0,8,0,Poniedziałek,0,Rano,4,16,GOT,975.14179316479,1-15,0.0,0
2026-04-13,FR,LEEDS BRADFORD (LBA),0,4.0,4.0,8,0,Poniedziałek,0,Rano,4,16,LBA,1521.583872078468,1-15,0.0,0
2026-04-13,FR,PAFOS (PFO),0,8.0,8.0,8,0,Poniedziałek,0,Rano,4,16,PFO,1994.9376232207715,1-15,0.0,0
2026-04-13,FR,PERUGIA (PEG),0,3.0,3.0,7,0,Poniedziałek,0,Rano,4,16,PEG,953.7366987278131,1-15,0.0,0
2026-04-13,FR,KOPENHAGA (CPH),0,9.0,9.0,8,0,Poniedziałek,0,Rano,4,16,CPH,779.3529958273875,1-15,0.0,0
2026-04-13,FR,MEMMINGEN (FMM),0,14.0,14.0,8,0,Poniedziałek,0,Rano,4,16,FMM,732.9932870781673,1-15,0.0,0
2026-04-13,LO,WARSZAWA (WAW),0,17.0,17.0,8,0,Poniedziałek,0,Rano,4,16,WAW,246.39377510861104,15-30,1.0,0
2026-04-13,FR,LIVERPOOL (LPL),0,9.0,9.0,8,0,Poniedziałek,0,Rano,4,16,LPL,1593.8569666755884,1-15,0.0,0
2026-04-13,W4,RZYM FIUMICINO (FCO),0,7.0,7.0,8,0,Poniedziałek,0,Rano,4,16,FCO,1087.6267998925719,1-15,0.0,0
2026-04-13,D8,SZTOKHOLM ARLANDA (ARN),0,7.0,7.0,9,0,Poniedziałek,0,Rano,4,16,ARN,1071.1699864566585,1-15,0.0,0
2026-04-13,JU,BELGRAD (BEG),0,12.0,12.0,9,0,Poniedziałek,0,Rano,4,16,BEG,586.1306789327003,1-15,0.0,0
2026-04-13,AY,HELSINKI (HEL),0,27.0,27.0,8,0,Poniedziałek,0,Rano,4,16,HEL,1184.1665691560167,15-30,1.0,0
2026-04-13,FR,BIRMINGHAM (BHX),0,9.0,9.0,9,0,Poniedziałek,0,Rano,4,16,BHX,1515.3750662973807,1-15,0.0,0
2026-04-13,FR,MEDIOLAN BERGAMO (BGY),0,2.0,2.0,7,0,Poniedziałek,0,Rano,4,16,BGY,896.0758378971212,1-15,0.0,0
2026-04-13,LO,BARCELONA (BCN),0,13.0,13.0,7,0,Poniedziałek,0,Rano,4,16,BCN,1679.8430183326768,1-15,0.0,0
2026-04-13,W6,BERGEN (BGO),0,7.0,7.0,5,0,Poniedziałek,0,Rano,4,16,BGO,1458.1027434435362,1-15,0.0,0
2026-04-13,FR,OSLO TORP (TRF),0,3.0,3.0,5,0,Poniedziałek,0,Rano,4,16,TRF,1181.419344378291,1-15,0.0,0
2026-04-13,FR,DUBLIN (DUB),0,55.0,55.0,6,0,Poniedziałek,0,Rano,4,16,DUB,1820.9237560176744,30-60,1.0,1
2026-04-13,FR,MARSYLIA (MRS),0,14.0,14.0,6,0,Poniedziałek,0,Rano,4,16,MRS,1328.9324419597226,1-15,0.0,0
2026-04-13,LH,MONACHIUM (MUC),1,,,6,0,Poniedziałek,0,Rano,4,16,MUC,611.4215436224677,,,0
2026-04-13,W6,LONDYN GATWICK (LGW),0,13.0,13.0,6,0,Poniedziałek,0,Rano,4,16,LGW,1410.070820566302,1-15,0.0,0
2026-04-13,FR,LONDYN LUTON (LTN),0,4.0,4.0,7,0,Poniedziałek,0,Rano,4,16,LTN,1420.379306475429,1-15,0.0,0
2026-04-13,W6,BARCELONA (BCN),0,21.0,21.0,6,0,Poniedziałek,0,Rano,4,16,BCN,1679.8430183326768,15-30,1.0,0
2026-04-13,FR,SOFIA (SOF),0,-7.0,0.0,6,0,Poniedziałek,0,Rano,4,16,SOF,866.3138160362693,Wcześniej/punkt.,0.0,0
2026-04-13,KL,AMSTERDAM (AMS),0,13.0,13.0,6,0,Poniedziałek,0,Rano,4,16,AMS,1073.5947322197849,1-15,0.0,0
2026-04-13,W6,WILNO (VNO),0,9.0,9.0,6,0,Poniedziałek,0,Rano,4,16,VNO,629.0861366957593,1-15,0.0,0
2026-04-13,W6,BUKARESZT BANEASA (BBU),0,13.0,13.0,13,0,Poniedziałek,0,Popołudnie,4,16,BBU,781.2182793950699,1-15,0.0,0
2026-04-13,FR,LONDYN STANSTED (STN),0,5.0,5.0,6,0,Poniedziałek,0,Rano,4,16,STN,1378.9741933004998,1-15,0.0,0
2026-04-13,FR,ZADAR (ZAD),0,-3.0,0.0,6,0,Poniedziałek,0,Rano,4,16,ZAD,743.6257267137553,Wcześniej/punkt.,0.0,0
2026-04-13,LH,FRANKFURT (FRA),1,,,6,0,Poniedziałek,0,Rano,4,16,FRA,801.8875237840285,,,0
2026-04-13,LH,MONACHIUM (MUC),1,,,9,0,Poniedziałek,0,Rano,4,16,MUC,611.4215436224677,,,0
2026-04-13,FR,RZYM CIAMPINO (CIA),0,-10.0,0.0,6,0,Poniedziałek,0,Rano,4,16,CIA,1074.2313509393512,Wcześniej/punkt.,0.0,0
2026-04-13,LO,RZYM FIUMICINO (FCO),0,8.0,8.0,10,0,Poniedziałek,0,Rano,4,16,FCO,1087.6267998925719,1-15,0.0,0
2026-04-13,KL,AMSTERDAM (AMS),0,6.0,6.0,11,0,Poniedziałek,0,Rano,4,16,AMS,1073.5947322197849,1-15,0.0,0
2026-04-13,FR,CAGLIARI (CAG),0,35.0,35.0,12,0,Poniedziałek,0,Popołudnie,4,16,CAG,1469.6496852492292,30-60,1.0,0
2026-04-13,LO,WARSZAWA (WAW),0,52.0,52.0,12,0,Poniedziałek,0,Popołudnie,4,16,WAW,246.39377510861104,30-60,1.0,1
2026-04-13,DY,OSLO GARDERMOEN (OSL),0,8.0,8.0,12,0,Poniedziałek,0,Popołudnie,4,16,OSL,1250.5819929053741,1-15,0.0,0
2026-04-13,AY,HELSINKI (HEL),0,-5.0,0.0,12,0,Poniedziałek,0,Popołudnie,4,16,HEL,1184.1665691560167,Wcześniej/punkt.,0.0,0
2026-04-13,FR,PIZA (PSA),0,-2.0,0.0,12,0,Poniedziałek,0,Popołudnie,4,16,PSA,1006.0191128213127,Wcześniej/punkt.,0.0,0
2026-04-13,FR,RIMINI (RMI),0,101.0,101.0,11,0,Poniedziałek,0,Rano,4,16,RMI,864.6378173465063,60+,1.0,1
2026-04-13,LH,FRANKFURT (FRA),1,,,12,0,Poniedziałek,0,Popołudnie,4,16,FRA,801.8875237840285,,,0
2026-04-13,W6,TIRANA (TIA),0,14.0,14.0,12,0,Poniedziałek,0,Popołudnie,4,16,TIA,963.2944286654487,1-15,0.0,0
2026-04-13,DY,BERGEN (BGO),0,14.0,14.0,13,0,Poniedziałek,0,Popołudnie,4,16,BGO,1458.1027434435362,1-15,0.0,0
2026-04-13,EW,DUSSELDORF (DUS),1,,,13,0,Poniedziałek,0,Popołudnie,4,16,DUS,925.7458617049947,,,0
2026-04-13,W6,SOFIA (SOF),0,25.0,25.0,13,0,Poniedziałek,0,Popołudnie,4,16,SOF,866.3138160362693,15-30,1.0,0
2026-04-13,LH,MONACHIUM (MUC),1,,,13,0,Poniedziałek,0,Popołudnie,4,16,MUC,611.4215436224677,,,0
2026-04-13,LX,ZURYCH (ZRH),0,23.0,23.0,9,0,Poniedziałek,0,Rano,4,16,ZRH,872.1275758768994,15-30,1.0,0
2026-04-13,FR,SZCZECIN (SZZ),0,14.0,14.0,12,0,Poniedziałek,0,Popołudnie,4,16,SZZ,514.1897272067648,1-15,0.0,0
2026-04-13,EZY,LIVERPOOL (LPL),0,17.0,17.0,11,0,Poniedziałek,0,Rano,4,16,LPL,1593.8569666755884,15-30,1.0,0
2026-04-13,W6,OSLO GARDERMOEN (OSL),0,12.0,12.0,12,0,Poniedziałek,0,Popołudnie,4,16,OSL,1250.5819929053741,1-15,0.0,0
2026-04-13,FR,OSLO TORP (TRF),0,14.0,14.0,11,0,Poniedziałek,0,Rano,4,16,TRF,1181.419344378291,1-15,0.0,0
2026-04-13,EZY,LONDYN GATWICK (LGW),0,10.0,10.0,10,0,Poniedziałek,0,Rano,4,16,LGW,1410.070820566302,1-15,0.0,0
2026-04-13,FR,OLBIA (OLB),0,7.0,7.0,11,0,Poniedziałek,0,Rano,4,16,OLB,1294.5367275026545,1-15,0.0,0
2026-04-13,RK,BELFAST (BFS),0,7.0,7.0,10,0,Poniedziałek,0,Rano,4,16,BFS,1825.3809045626906,1-15,0.0,0
2026-04-13,SK,KOPENHAGA (CPH),0,12.0,12.0,10,0,Poniedziałek,0,Rano,4,16,CPH,779.3529958273875,1-15,0.0,0
2026-04-13,FR,WALENCJA (VLC),0,56.0,56.0,10,0,Poniedziałek,0,Rano,4,16,VLC,1975.4653261531307,30-60,1.0,1
2026-04-13,FR,PALERMO (PMO),0,23.0,23.0,10,0,Poniedziałek,0,Rano,4,16,PMO,1425.7502319371301,15-30,1.0,0
2026-04-13,W6,LYON (LYS),0,18.0,18.0,10,0,Poniedziałek,0,Rano,4,16,LYS,1194.8234180899908,15-30,1.0,0
2026-04-13,LG,LUKSEMBURG (LUX),0,20.0,20.0,10,0,Poniedziałek,0,Rano,4,16,LUX,983.8883707578102,15-30,1.0,0
2026-04-13,FR,BOLONIA (BLQ),0,78.0,78.0,10,0,Poniedziałek,0,Rano,4,16,BLQ,887.8633478460906,60+,1.0,1
2026-04-13,FR,PALMA DE MALLORCA (PMI),0,15.0,15.0,10,0,Poniedziałek,0,Rano,4,16,PMI,1775.119210188709,1-15,0.0,0
2026-04-13,EZY,BRISTOL (BRS),0,43.0,43.0,11,0,Poniedziałek,0,Rano,4,16,BRS,1584.2388838998604,30-60,1.0,1
2026-04-13,FR,MALAGA (AGP),0,32.0,32.0,10,0,Poniedziałek,0,Rano,4,16,AGP,2445.6268415407594,30-60,1.0,0
2026-04-13,LH,FRANKFURT (FRA),1,,,10,0,Poniedziałek,0,Rano,4,16,FRA,801.8875237840285,,,0
2026-04-13,EZY,EDYNBURG (EDI),0,6.0,6.0,10,0,Poniedziałek,0,Rano,4,16,EDI,1670.9916085551706,1-15,0.0,0
2026-04-13,FR,MANCHESTER (MAN),0,25.0,25.0,11,0,Poniedziałek,0,Rano,4,16,MAN,1555.9752918800789,15-30,1.0,0
2026-04-14,LH,FRANKFURT (FRA),1,,,14,1,Wtorek,0,Popołudnie,4,16,FRA,801.8875237840285,,,0
2026-04-14,W6,TALLINN (TLL),0,10.0,10.0,14,1,Wtorek,0,Popołudnie,4,16,TLL,1086.6875443024624,1-15,0.0,0
2026-04-14,OS,WIEDEŃ (VIE),0,0.0,0.0,14,1,Wtorek,0,Popołudnie,4,16,VIE,320.3525554399649,Wcześniej/punkt.,0.0,0
2026-04-14,ENT,MARSA ALAM (RMF),0,17.0,17.0,15,1,Wtorek,0,Popołudnie,4,16,RMF,3007.86305563249,15-30,1.0,0
2026-04-14,FR,LONDYN STANSTED (STN),0,15.0,15.0,15,1,Wtorek,0,Popołudnie,4,16,STN,1378.9741933004998,1-15,0.0,0
2026-04-14,FR,PODGORICA (TGD),0,6.0,6.0,16,1,Wtorek,0,Popołudnie,4,16,TGD,859.2082385522584,1-15,0.0,0
2026-04-14,KL,AMSTERDAM (AMS),0,19.0,19.0,14,1,Wtorek,0,Popołudnie,4,16,AMS,1073.5947322197849,15-30,1.0,0
2026-04-14,FR,OSLO TORP (TRF),0,8.0,8.0,16,1,Wtorek,0,Popołudnie,4,16,TRF,1181.419344378291,1-15,0.0,0
2026-04-14,FR,GÖTEBORG LANDVETTER (GOT),0,1.0,1.0,15,1,Wtorek,0,Popołudnie,4,16,GOT,975.14179316479,1-15,0.0,0
2026-04-14,FR,BRISTOL (BRS),0,3.0,3.0,14,1,Wtorek,0,Popołudnie,4,16,BRS,1584.2388838998604,1-15,0.0,0
2026-04-14,LH,FRANKFURT (FRA),1,,,13,1,Wtorek,0,Popołudnie,4,16,FRA,801.8875237840285,,,0
2026-04-14,BA,LONDYN HEATHROW (LHR),0,7.0,7.0,13,1,Wtorek,0,Popołudnie,4,16,LHR,1427.4677672055134,1-15,0.0,0
2026-04-14,W6,BAZYLEA (BSL),0,5.0,5.0,13,1,Wtorek,0,Popołudnie,4,16,BSL,937.4202890145249,1-15,0.0,0
2026-04-14,LH,MONACHIUM (MUC),1,,,13,1,Wtorek,0,Popołudnie,4,16,MUC,611.4215436224677,,,0
2026-04-14,EZY,LONDYN GATWICK (LGW),0,25.0,25.0,13,1,Wtorek,0,Popołudnie,4,16,LGW,1410.070820566302,15-30,1.0,0
2026-04-14,FR,GRAN CANARIA (LPA),0,8.0,8.0,13,1,Wtorek,0,Popołudnie,4,16,LPA,3852.0797549845793,1-15,0.0,0
2026-04-14,DY,STAVANGER (SVG),0,2.0,2.0,13,1,Wtorek,0,Popołudnie,4,16,SVG,1333.6237284378722,1-15,0.0,0
2026-04-14,W6,OSLO GARDERMOEN (OSL),0,5.0,5.0,13,1,Wtorek,0,Popołudnie,4,16,OSL,1250.5819929053741,1-15,0.0,0
2026-04-14,FR,PARYŻ BEAUVAIS (BVA),0,3.0,3.0,13,1,Wtorek,0,Popołudnie,4,16,BVA,1268.1597380523867,1-15,0.0,0
2026-04-14,W6,BILBAO (BIO),0,103.0,103.0,16,1,Wtorek,0,Popołudnie,4,16,BIO,1878.3843029706877,60+,1.0,1
2026-04-14,W6,EINDHOVEN (EIN),0,7.0,7.0,12,1,Wtorek,0,Popołudnie,4,16,EIN,1023.2182768651834,1-15,0.0,0
2026-04-14,LO,WARSZAWA (WAW),0,12.0,12.0,13,1,Wtorek,0,Popołudnie,4,16,WAW,246.39377510861104,1-15,0.0,0
2026-04-14,FR,ALICANTE (ALC),0,9.0,9.0,16,1,Wtorek,0,Popołudnie,4,16,ALC,2074.303834644519,1-15,0.0,0
2026-04-14,LO,WARSZAWA (WAW),0,37.0,37.0,18,1,Wtorek,0,Wieczór,4,16,WAW,246.39377510861104,30-60,1.0,0
2026-04-14,FR,SEWILLA (SVQ),0,12.0,12.0,16,1,Wtorek,0,Popołudnie,4,16,SVQ,2477.2249163411384,1-15,0.0,0
2026-04-14,AY,HELSINKI (HEL),0,9.0,9.0,12,1,Wtorek,0,Popołudnie,4,16,HEL,1184.1665691560167,1-15,0.0,0
2026-04-14,LH,FRANKFURT (FRA),1,,,19,1,Wtorek,0,Wieczór,4,16,FRA,801.8875237840285,,,0
2026-04-14,W6,MEDIOLAN MALPENSA (MXP),0,13.0,13.0,19,1,Wtorek,0,Wieczór,4,16,MXP,960.40051772024,1-15,0.0,0
2026-04-14,AY,HELSINKI (HEL),0,3.0,3.0,18,1,Wtorek,0,Wieczór,4,16,HEL,1184.1665691560167,1-15,0.0,0
2026-04-14,W6,RZYM FIUMICINO (FCO),0,21.0,21.0,18,1,Wtorek,0,Wieczór,4,16,FCO,1087.6267998925719,15-30,1.0,0
2026-04-14,W6,BERGEN (BGO),0,12.0,12.0,18,1,Wtorek,0,Wieczór,4,16,BGO,1458.1027434435362,1-15,0.0,0
2026-04-14,FR,LEEDS BRADFORD (LBA),0,9.0,9.0,18,1,Wtorek,0,Wieczór,4,16,LBA,1521.583872078468,1-15,0.0,0
2026-04-14,FR,DUBLIN (DUB),0,20.0,20.0,18,1,Wtorek,0,Wieczór,4,16,DUB,1820.9237560176744,15-30,1.0,0
2026-04-14,FR,LONDYN LUTON (LTN),0,29.0,29.0,18,1,Wtorek,0,Wieczór,4,16,LTN,1420.379306475429,15-30,1.0,0
2026-04-14,FR,RZYM CIAMPINO (CIA),0,9.0,9.0,18,1,Wtorek,0,Wieczór,4,16,CIA,1074.2313509393512,1-15,0.0,0
2026-04-14,KL,AMSTERDAM (AMS),0,8.0,8.0,17,1,Wtorek,0,Wieczór,4,16,AMS,1073.5947322197849,1-15,0.0,0
